pincombination,date,Split,Frequency,Zreal,Zimag,Zmod,Zphase,rh,Replicate,run,Path,TCN
23-25,022019,G,39.72458,38674160,-2704980000,2705256000,-89.18088,0,G4,1,bg_no_rh/022019_G4_23_25_#1.txt,0
23-25,022019,G,24.93351,53295630,-4047930000,4048281000,-89.24568,0,G4,1,bg_no_rh/022019_G4_23_25_#1.txt,0
23-25,022019,G,19.86229,242682700,-5517140000,5522475000,-87.48135,0,G4,1,bg_no_rh/022019_G4_23_25_#1.txt,0
23-25,022019,G,15.83615,725145500,-4356122000,4416066000,-80.54887,0,G4,1,bg_no_rh/022019_G4_23_25_#1.txt,0
23-25,022019,G,12.40079,1747638000,-7851323000,8043476000,-77.45103,0,G4,1,bg_no_rh/022019_G4_23_25_#1.txt,0
23-25,022019,G,6.317385,206026400,-15578250000,15579610000,-89.24229,0,G4,1,bg_no_rh/022019_G4_23_25_#1.txt,0
23-25,022019,G,3.158693,175854300,-29488470000,29489000000,-89.65832,0,G4,1,bg_no_rh/022019_G4_23_25_#1.txt,0
23-25,022019,G,1.998082,7847247000,-43896920000,44592810000,-79.86456,0,G4,1,bg_no_rh/022019_G4_23_25_#1.txt,0
23-25,022019,G,1.584686,59869640000,-19194670000,62871370000,-17.77625,0,G4,1,bg_no_rh/022019_G4_23_25_#1.txt,0
23-25,022019,G,0.999041,61758450000,-26749290000,67302530000,-23.41877,0,G4,1,bg_no_rh/022019_G4_23_25_#1.txt,0
23-25,022019,G,125953.1,3738.709,-807017.9,807026.6,-89.73457,0,G4,2,bg_no_rh/022019_G4_23_25_#2.txt,0
23-25,022019,G,100078.1,5440.347,-1016177,1016192,-89.69325,0,G4,2,bg_no_rh/022019_G4_23_25_#2.txt,0
23-25,022019,G,79453.13,11773.91,-1274906,1274960,-89.47088,0,G4,2,bg_no_rh/022019_G4_23_25_#2.txt,0
23-25,022019,G,63140.62,6152.101,-1606796,1606808,-89.78062,0,G4,2,bg_no_rh/022019_G4_23_25_#2.txt,0
23-25,022019,G,50203.12,19361.47,-2020296,2020388,-89.45092,0,G4,2,bg_no_rh/022019_G4_23_25_#2.txt,0
23-25,022019,G,39890.62,22307.02,-2536567,2536665,-89.49615,0,G4,2,bg_no_rh/022019_G4_23_25_#2.txt,0
23-25,022019,G,31640.63,19108.66,-3202281,3202338,-89.65811,0,G4,2,bg_no_rh/022019_G4_23_25_#2.txt,0
23-25,022019,G,25171.88,28212.88,-3992555,3992654,-89.59513,0,G4,2,bg_no_rh/022019_G4_23_25_#2.txt,0
23-25,022019,G,20015.62,8613.726,-5052328,5052335,-89.90231,0,G4,2,bg_no_rh/022019_G4_23_25_#2.txt,0
23-25,022019,G,15890.62,79534.6,-6304327,6304828,-89.2772,0,G4,2,bg_no_rh/022019_G4_23_25_#2.txt,0
23-25,022019,G,12609.37,123181.8,-7995484,7996433,-89.11735,0,G4,2,bg_no_rh/022019_G4_23_25_#2.txt,0
23-25,022019,G,10078.13,87384.57,-9979139,9979522,-89.49829,0,G4,2,bg_no_rh/022019_G4_23_25_#2.txt,0
23-25,022019,G,8015.625,117709.5,-12588320,12588870,-89.46426,0,G4,2,bg_no_rh/022019_G4_23_25_#2.txt,0
23-25,022019,G,6328.125,103009.5,-15919700,15920030,-89.62927,0,G4,2,bg_no_rh/022019_G4_23_25_#2.txt,0
23-25,022019,G,5015.625,95247,-20073080,20073310,-89.72813,0,G4,2,bg_no_rh/022019_G4_23_25_#2.txt,0
23-25,022019,G,3984.375,53797.68,-25077960,25078020,-89.87709,0,G4,2,bg_no_rh/022019_G4_23_25_#2.txt,0
23-25,022019,G,3170.956,479203.3,-31590140,31593770,-89.13093,0,G4,2,bg_no_rh/022019_G4_23_25_#2.txt,0
23-25,022019,G,2527.573,946992.3,-39533890,39545230,-88.6278,0,G4,2,bg_no_rh/022019_G4_23_25_#2.txt,0
23-25,022019,G,1976.103,739143.3,-49455590,49461110,-89.14375,0,G4,2,bg_no_rh/022019_G4_23_25_#2.txt,0
23-25,022019,G,1577.524,258482.8,-63500460,63500990,-89.76678,0,G4,2,bg_no_rh/022019_G4_23_25_#2.txt,0
23-25,022019,G,1265.625,1644802,-78551260,78568480,-88.80045,0,G4,2,bg_no_rh/022019_G4_23_25_#2.txt,0
23-25,022019,G,998.264,1108448,-99901900,99908050,-89.36431,0,G4,2,bg_no_rh/022019_G4_23_25_#2.txt,0
23-25,022019,G,796.875,1630077,-124823900,124834500,-89.25182,0,G4,2,bg_no_rh/022019_G4_23_25_#2.txt,0
23-25,022019,G,627.7902,1259925,-158618400,158623400,-89.5449,0,G4,2,bg_no_rh/022019_G4_23_25_#2.txt,0
23-25,022019,G,505.5147,546818.3,-192859400,192860200,-89.83755,0,G4,2,bg_no_rh/022019_G4_23_25_#2.txt,0
23-25,022019,G,397.9953,1810887,-248147900,248154500,-89.58189,0,G4,2,bg_no_rh/022019_G4_23_25_#2.txt,0
23-25,022019,G,252.4038,2166109,-393994900,394000900,-89.68501,0,G4,2,bg_no_rh/022019_G4_23_25_#2.txt,0
23-25,022019,G,198.6229,4729502,-508663400,508685300,-89.46729,0,G4,2,bg_no_rh/022019_G4_23_25_#2.txt,0
23-25,022019,G,158.3615,21393450,-636074900,636434600,-88.07367,0,G4,2,bg_no_rh/022019_G4_23_25_#2.txt,0
23-25,022019,G,125.558,11938110,-792942700,793032600,-89.13745,0,G4,2,bg_no_rh/022019_G4_23_25_#2.txt,0
23-25,022019,G,100.4464,28537410,-956748700,957174300,-88.29152,0,G4,2,bg_no_rh/022019_G4_23_25_#2.txt,0
23-25,022019,G,49.86702,81412690,-2012920000,2014565000,-87.68393,0,G4,2,bg_no_rh/022019_G4_23_25_#2.txt,0
23-25,022019,G,39.72458,94978500,-2730204000,2731856000,-88.00759,0,G4,2,bg_no_rh/022019_G4_23_25_#2.txt,0
23-25,022019,G,19.86229,859376100,-5686752000,5751320000,-81.40655,0,G4,2,bg_no_rh/022019_G4_23_25_#2.txt,0
23-25,022019,G,12.40079,1904590000,-6966419000,7222081000,-74.70923,0,G4,2,bg_no_rh/022019_G4_23_25_#2.txt,0
23-25,022019,G,7.944915,1247373000,-13961370000,14016980000,-84.89449,0,G4,2,bg_no_rh/022019_G4_23_25_#2.txt,0
23-25,022019,G,6.317385,385169400,-15613880000,15618630000,-88.58689,0,G4,2,bg_no_rh/022019_G4_23_25_#2.txt,0
23-25,022019,G,5.008013,269656600,-20048990000,20050800000,-89.22942,0,G4,2,bg_no_rh/022019_G4_23_25_#2.txt,0
23-25,022019,G,3.945707,317557500,-24113780000,24115880000,-89.24551,0,G4,2,bg_no_rh/022019_G4_23_25_#2.txt,0
23-25,022019,G,3.158693,229867000,-31260250000,31261090000,-89.57869,0,G4,2,bg_no_rh/022019_G4_23_25_#2.txt,0
23-25,022019,G,2.504006,839935700,-39097730000,39106750000,-88.7693,0,G4,2,bg_no_rh/022019_G4_23_25_#2.txt,0
23-25,022019,G,1.998082,1444954000,-47764160000,47786010000,-88.26723,0,G4,2,bg_no_rh/022019_G4_23_25_#2.txt,0
23-25,022019,G,1.266892,10053200000,-77850190000,78496620000,-82.64182,0,G4,2,bg_no_rh/022019_G4_23_25_#2.txt,0
23-25,022019,G,0.999041,3694681000,-90504220000,90579610000,-87.66229,0,G4,2,bg_no_rh/022019_G4_23_25_#2.txt,0
23-25,022019,G,158578.1,10552.13,-641454.2,641541,-89.05755,0,G4,3,bg_no_rh/022019_G4_23_25_#3.txt,0
23-25,022019,G,125953.1,5173.65,-809349.4,809366,-89.63375,0,G4,3,bg_no_rh/022019_G4_23_25_#3.txt,0
23-25,022019,G,100078.1,3552.48,-1018909,1018915,-89.80024,0,G4,3,bg_no_rh/022019_G4_23_25_#3.txt,0
23-25,022019,G,79453.13,5679.452,-1279748,1279760,-89.74573,0,G4,3,bg_no_rh/022019_G4_23_25_#3.txt,0
23-25,022019,G,63140.62,10841.37,-1606671,1606708,-89.61339,0,G4,3,bg_no_rh/022019_G4_23_25_#3.txt,0
23-25,022019,G,50203.12,12358.87,-2013993,2014030,-89.64841,0,G4,3,bg_no_rh/022019_G4_23_25_#3.txt,0
23-25,022019,G,39890.62,18509.72,-2529537,2529604,-89.58075,0,G4,3,bg_no_rh/022019_G4_23_25_#3.txt,0
23-25,022019,G,31640.63,15645.47,-3205018,3205057,-89.72031,0,G4,3,bg_no_rh/022019_G4_23_25_#3.txt,0
23-25,022019,G,25171.88,6689.736,-4017083,4017088,-89.90459,0,G4,3,bg_no_rh/022019_G4_23_25_#3.txt,0
23-25,022019,G,20015.62,31960.64,-5025093,5025194,-89.63559,0,G4,3,bg_no_rh/022019_G4_23_25_#3.txt,0
23-25,022019,G,15890.62,38805.84,-6356954,6357072,-89.65025,0,G4,3,bg_no_rh/022019_G4_23_25_#3.txt,0
23-25,022019,G,12609.37,113913,-7999319,8000130,-89.18414,0,G4,3,bg_no_rh/022019_G4_23_25_#3.txt,0
23-25,022019,G,10078.13,137606.8,-10038010,10038950,-89.21461,0,G4,3,bg_no_rh/022019_G4_23_25_#3.txt,0
23-25,022019,G,8015.625,143071.9,-12578320,12579130,-89.34832,0,G4,3,bg_no_rh/022019_G4_23_25_#3.txt,0
23-25,022019,G,6328.125,263599,-15955120,15957290,-89.05349,0,G4,3,bg_no_rh/022019_G4_23_25_#3.txt,0
23-25,022019,G,5015.625,218470.1,-19844590,19845790,-89.36926,0,G4,3,bg_no_rh/022019_G4_23_25_#3.txt,0
23-25,022019,G,3984.375,210934,-25021500,25022390,-89.517,0,G4,3,bg_no_rh/022019_G4_23_25_#3.txt,0
23-25,022019,G,3170.956,550528,-31324870,31329710,-88.99314,0,G4,3,bg_no_rh/022019_G4_23_25_#3.txt,0
23-25,022019,G,2527.573,73412.48,-39934170,39934240,-89.89467,0,G4,3,bg_no_rh/022019_G4_23_25_#3.txt,0
23-25,022019,G,1976.103,676376.6,-50883240,50887740,-89.23843,0,G4,3,bg_no_rh/022019_G4_23_25_#3.txt,0
23-25,022019,G,1577.524,383537.6,-62925930,62927100,-89.65078,0,G4,3,bg_no_rh/022019_G4_23_25_#3.txt,0
23-25,022019,G,1265.625,2434984,-78154220,78192140,-88.21546,0,G4,3,bg_no_rh/022019_G4_23_25_#3.txt,0
23-25,022019,G,998.264,1171093,-99492270,99499170,-89.32562,0,G4,3,bg_no_rh/022019_G4_23_25_#3.txt,0
23-25,022019,G,796.875,2390273,-125400100,125422900,-88.908,0,G4,3,bg_no_rh/022019_G4_23_25_#3.txt,0
23-25,022019,G,627.7902,935957.9,-158713400,158716100,-89.66212,0,G4,3,bg_no_rh/022019_G4_23_25_#3.txt,0
23-25,022019,G,397.9953,2623970,-248845300,248859100,-89.39586,0,G4,3,bg_no_rh/022019_G4_23_25_#3.txt,0
23-25,022019,G,252.4038,511567.3,-391295000,391295300,-89.92509,0,G4,3,bg_no_rh/022019_G4_23_25_#3.txt,0
23-25,022019,G,198.6229,1376766,-486094300,486096300,-89.83772,0,G4,3,bg_no_rh/022019_G4_23_25_#3.txt,0
23-25,022019,G,79.00281,65938320,-1351807000,1353415000,-87.20744,0,G4,3,bg_no_rh/022019_G4_23_25_#3.txt,0
23-25,022019,G,49.86702,125708700,-1971807000,1975811000,-86.35216,0,G4,3,bg_no_rh/022019_G4_23_25_#3.txt,0
23-25,022019,G,39.72458,128202400,-2539218000,2542453000,-87.10965,0,G4,3,bg_no_rh/022019_G4_23_25_#3.txt,0
23-25,022019,G,31.6723,344844500,-3313707000,3331602000,-84.05884,0,G4,3,bg_no_rh/022019_G4_23_25_#3.txt,0
23-25,022019,G,24.93351,107818100,-3965761000,3967226000,-88.44267,0,G4,3,bg_no_rh/022019_G4_23_25_#3.txt,0
23-25,022019,G,19.86229,73921940,-5004997000,5005542000,-89.15382,0,G4,3,bg_no_rh/022019_G4_23_25_#3.txt,0
23-25,022019,G,9.93114,620283100,-10019090000,10038270000,-86.45734,0,G4,3,bg_no_rh/022019_G4_23_25_#3.txt,0
23-25,022019,G,7.944915,1883808000,-12965260000,13101400000,-81.73297,0,G4,3,bg_no_rh/022019_G4_23_25_#3.txt,0
23-25,022019,G,6.317385,122854400,-15439180000,15439670000,-89.54409,0,G4,3,bg_no_rh/022019_G4_23_25_#3.txt,0
23-25,022019,G,5.008013,789214300,-19653430000,19669270000,-87.70043,0,G4,3,bg_no_rh/022019_G4_23_25_#3.txt,0
23-25,022019,G,3.158693,6735052000,-27234350000,28054780000,-76.10945,0,G4,3,bg_no_rh/022019_G4_23_25_#3.txt,0
23-25,022019,G,2.504006,945203100,-35499240000,35511820000,-88.4748,0,G4,3,bg_no_rh/022019_G4_23_25_#3.txt,0
23-25,022019,G,1.998082,2558090000,-45476030000,45547920000,-86.78043,0,G4,3,bg_no_rh/022019_G4_23_25_#3.txt,0
23-25,022019,G,1.584686,5703474000,-71057260000,71285790000,-85.41094,0,G4,3,bg_no_rh/022019_G4_23_25_#3.txt,0
23-25,022019,G,125953.1,4355.366,-808343.6,808355.3,-89.69129,0,G4,4,bg_no_rh/022019_G4_23_25_#4.txt,0
23-25,022019,G,100078.1,8297.095,-1017080,1017114,-89.53261,0,G4,4,bg_no_rh/022019_G4_23_25_#4.txt,0
23-25,022019,G,79453.13,6736.149,-1280712,1280730,-89.69865,0,G4,4,bg_no_rh/022019_G4_23_25_#4.txt,0
23-25,022019,G,63140.62,6736.282,-1609649,1609663,-89.76022,0,G4,4,bg_no_rh/022019_G4_23_25_#4.txt,0
23-25,022019,G,50203.12,8249.481,-2018860,2018877,-89.76588,0,G4,4,bg_no_rh/022019_G4_23_25_#4.txt,0
23-25,022019,G,39890.62,20010.6,-2544211,2544290,-89.54937,0,G4,4,bg_no_rh/022019_G4_23_25_#4.txt,0
23-25,022019,G,31640.63,30423.43,-3185864,3186009,-89.45287,0,G4,4,bg_no_rh/022019_G4_23_25_#4.txt,0
23-25,022019,G,20015.62,56067.11,-5010845,5011158,-89.35893,0,G4,4,bg_no_rh/022019_G4_23_25_#4.txt,0
23-25,022019,G,15890.62,27821.59,-6369455,6369516,-89.74973,0,G4,4,bg_no_rh/022019_G4_23_25_#4.txt,0
23-25,022019,G,12609.37,118557.5,-8005382,8006260,-89.15153,0,G4,4,bg_no_rh/022019_G4_23_25_#4.txt,0
23-25,022019,G,10078.13,113949.9,-10009280,10009930,-89.34775,0,G4,4,bg_no_rh/022019_G4_23_25_#4.txt,0
23-25,022019,G,8015.625,112609.5,-12597370,12597870,-89.48784,0,G4,4,bg_no_rh/022019_G4_23_25_#4.txt,0
23-25,022019,G,6328.125,244822.9,-15956530,15958400,-89.12097,0,G4,4,bg_no_rh/022019_G4_23_25_#4.txt,0
23-25,022019,G,5015.625,181837.9,-19969070,19969890,-89.47828,0,G4,4,bg_no_rh/022019_G4_23_25_#4.txt,0
23-25,022019,G,3984.375,187956.9,-25003940,25004650,-89.56931,0,G4,4,bg_no_rh/022019_G4_23_25_#4.txt,0
23-25,022019,G,3170.956,468217.1,-31413100,31416590,-89.14606,0,G4,4,bg_no_rh/022019_G4_23_25_#4.txt,0
23-25,022019,G,2527.573,248733.4,-39425720,39426510,-89.63853,0,G4,4,bg_no_rh/022019_G4_23_25_#4.txt,0
23-25,022019,G,1976.103,94165.81,-50026480,50026570,-89.89215,0,G4,4,bg_no_rh/022019_G4_23_25_#4.txt,0
23-25,022019,G,1577.524,1321199,-64507780,64521310,-88.82668,0,G4,4,bg_no_rh/022019_G4_23_25_#4.txt,0
23-25,022019,G,1265.625,1109725,-79306930,79314690,-89.19833,0,G4,4,bg_no_rh/022019_G4_23_25_#4.txt,0
23-25,022019,G,998.264,1017837,-100234900,100240100,-89.41821,0,G4,4,bg_no_rh/022019_G4_23_25_#4.txt,0
23-25,022019,G,796.875,933705.3,-125108700,125112200,-89.5724,0,G4,4,bg_no_rh/022019_G4_23_25_#4.txt,0
23-25,022019,G,627.7902,2526864,-159959500,159979400,-89.09498,0,G4,4,bg_no_rh/022019_G4_23_25_#4.txt,0
23-25,022019,G,505.5147,2175459,-198744300,198756200,-89.37286,0,G4,4,bg_no_rh/022019_G4_23_25_#4.txt,0
23-25,022019,G,397.9953,2241081,-248756600,248766700,-89.48383,0,G4,4,bg_no_rh/022019_G4_23_25_#4.txt,0
23-25,022019,G,315.5048,1268707,-313647700,313650300,-89.76824,0,G4,4,bg_no_rh/022019_G4_23_25_#4.txt,0
23-25,022019,G,125.558,2063219,-782133000,782135700,-89.84885,0,G4,4,bg_no_rh/022019_G4_23_25_#4.txt,0
23-25,022019,G,100.4464,25829320,-945180000,945532900,-88.43465,0,G4,4,bg_no_rh/022019_G4_23_25_#4.txt,0
23-25,022019,G,63.3446,85321420,-1199140000,1202172000,-85.93014,0,G4,4,bg_no_rh/022019_G4_23_25_#4.txt,0
23-25,022019,G,49.86702,4209928,-2097829000,2097833000,-89.88502,0,G4,4,bg_no_rh/022019_G4_23_25_#4.txt,0
23-25,022019,G,24.93351,60374660,-3900906000,3901373000,-89.1133,0,G4,4,bg_no_rh/022019_G4_23_25_#4.txt,0
23-25,022019,G,15.83615,2756507000,-6512926000,7072237000,-67.06016,0,G4,4,bg_no_rh/022019_G4_23_25_#4.txt,0
23-25,022019,G,7.944915,1590138000,-11440910000,11550880000,-82.08732,0,G4,4,bg_no_rh/022019_G4_23_25_#4.txt,0
23-25,022019,G,6.317385,293740500,-15697340000,15700090000,-88.92796,0,G4,4,bg_no_rh/022019_G4_23_25_#4.txt,0
23-25,022019,G,5.008013,1073217000,-24496370000,24519860000,-87.4914,0,G4,4,bg_no_rh/022019_G4_23_25_#4.txt,0
23-25,022019,G,3.945707,620572000,-23831150000,23839230000,-88.50833,0,G4,4,bg_no_rh/022019_G4_23_25_#4.txt,0
23-25,022019,G,3.158693,291230400,-31472400000,31473740000,-89.46983,0,G4,4,bg_no_rh/022019_G4_23_25_#4.txt,0
23-25,022019,G,2.504006,402017700,-36934230000,36936410000,-89.37638,0,G4,4,bg_no_rh/022019_G4_23_25_#4.txt,0
23-25,022019,G,1.998082,37759050000,-46696230000,60052340000,-51.04064,0,G4,4,bg_no_rh/022019_G4_23_25_#4.txt,0
23-25,022019,G,1.584686,13891610000,-58441730000,60070060000,-76.62893,0,G4,4,bg_no_rh/022019_G4_23_25_#4.txt,0
23-25,022019,G,1.266892,258438600,-83889570000,83889970000,-89.82349,0,G4,4,bg_no_rh/022019_G4_23_25_#4.txt,0
23-25,022019,G,158578.1,3301.636,-635883.1,635891.7,-89.70251,0,G4,5,bg_no_rh/022019_G4_23_25_#5.txt,0
23-25,022019,G,125953.1,3916.279,-809407.1,809416.6,-89.72278,0,G4,5,bg_no_rh/022019_G4_23_25_#5.txt,0
23-25,022019,G,100078.1,6716.73,-1020043,1020065,-89.62273,0,G4,5,bg_no_rh/022019_G4_23_25_#5.txt,0
23-25,022019,G,79453.13,6838.943,-1280866,1280884,-89.69408,0,G4,5,bg_no_rh/022019_G4_23_25_#5.txt,0
23-25,022019,G,63140.62,12953.14,-1603880,1603932,-89.53728,0,G4,5,bg_no_rh/022019_G4_23_25_#5.txt,0
23-25,022019,G,50203.12,18578.08,-2018022,2018107,-89.47254,0,G4,5,bg_no_rh/022019_G4_23_25_#5.txt,0
23-25,022019,G,39890.62,7973.452,-2531432,2531444,-89.81953,0,G4,5,bg_no_rh/022019_G4_23_25_#5.txt,0
23-25,022019,G,31640.63,33060.52,-3201876,3202047,-89.40842,0,G4,5,bg_no_rh/022019_G4_23_25_#5.txt,0
23-25,022019,G,25171.88,9290.979,-4019500,4019511,-89.86756,0,G4,5,bg_no_rh/022019_G4_23_25_#5.txt,0
23-25,022019,G,20015.62,64306.5,-5071496,5071903,-89.27353,0,G4,5,bg_no_rh/022019_G4_23_25_#5.txt,0
23-25,022019,G,15890.62,45794.06,-6315344,6315510,-89.58454,0,G4,5,bg_no_rh/022019_G4_23_25_#5.txt,0
23-25,022019,G,12609.37,106915.8,-7996000,7996715,-89.23393,0,G4,5,bg_no_rh/022019_G4_23_25_#5.txt,0
23-25,022019,G,10078.13,89718.79,-10011960,10012370,-89.48658,0,G4,5,bg_no_rh/022019_G4_23_25_#5.txt,0
23-25,022019,G,8015.625,161713.8,-12570080,12571120,-89.26293,0,G4,5,bg_no_rh/022019_G4_23_25_#5.txt,0
23-25,022019,G,6328.125,143563.1,-15960220,15960870,-89.48463,0,G4,5,bg_no_rh/022019_G4_23_25_#5.txt,0
23-25,022019,G,5015.625,474479.8,-20015280,20020900,-88.64201,0,G4,5,bg_no_rh/022019_G4_23_25_#5.txt,0
23-25,022019,G,3984.375,179230.8,-25130090,25130730,-89.59137,0,G4,5,bg_no_rh/022019_G4_23_25_#5.txt,0
23-25,022019,G,3170.956,291050.1,-31592050,31593390,-89.47216,0,G4,5,bg_no_rh/022019_G4_23_25_#5.txt,0
23-25,022019,G,2527.573,290960,-39960600,39961660,-89.58282,0,G4,5,bg_no_rh/022019_G4_23_25_#5.txt,0
23-25,022019,G,1976.103,501348,-49671940,49674470,-89.42172,0,G4,5,bg_no_rh/022019_G4_23_25_#5.txt,0
23-25,022019,G,1577.524,169054.6,-62780930,62781160,-89.84572,0,G4,5,bg_no_rh/022019_G4_23_25_#5.txt,0
23-25,022019,G,1265.625,1492202,-78934990,78949100,-88.917,0,G4,5,bg_no_rh/022019_G4_23_25_#5.txt,0
23-25,022019,G,998.264,2434633,-100258400,100288000,-88.60892,0,G4,5,bg_no_rh/022019_G4_23_25_#5.txt,0
23-25,022019,G,627.7902,1967910,-160855800,160867900,-89.29908,0,G4,5,bg_no_rh/022019_G4_23_25_#5.txt,0
23-25,022019,G,505.5147,1652895,-196504300,196511300,-89.51807,0,G4,5,bg_no_rh/022019_G4_23_25_#5.txt,0
23-25,022019,G,397.9953,3485658,-249837500,249861800,-89.20068,0,G4,5,bg_no_rh/022019_G4_23_25_#5.txt,0
23-25,022019,G,315.5048,3380410,-315836400,315854500,-89.38679,0,G4,5,bg_no_rh/022019_G4_23_25_#5.txt,0
23-25,022019,G,252.4038,4485553,-392340400,392366000,-89.34498,0,G4,5,bg_no_rh/022019_G4_23_25_#5.txt,0
23-25,022019,G,198.6229,8687075,-502931200,503006200,-89.01044,0,G4,5,bg_no_rh/022019_G4_23_25_#5.txt,0
23-25,022019,G,158.3615,13557790,-627009300,627155900,-88.76129,0,G4,5,bg_no_rh/022019_G4_23_25_#5.txt,0
23-25,022019,G,125.558,13963610,-790396500,790519800,-88.98788,0,G4,5,bg_no_rh/022019_G4_23_25_#5.txt,0
23-25,022019,G,100.4464,26745170,-986216800,986579400,-88.44658,0,G4,5,bg_no_rh/022019_G4_23_25_#5.txt,0
23-25,022019,G,63.3446,81177790,-1313543000,1316049000,-86.46358,0,G4,5,bg_no_rh/022019_G4_23_25_#5.txt,0
23-25,022019,G,49.86702,1945654,-2034258000,2034258000,-89.9452,0,G4,5,bg_no_rh/022019_G4_23_25_#5.txt,0
23-25,022019,G,24.93351,83714380,-3977595000,3978476000,-88.7943,0,G4,5,bg_no_rh/022019_G4_23_25_#5.txt,0
23-25,022019,G,15.83615,914733400,-5404488000,5481353000,-80.39348,0,G4,5,bg_no_rh/022019_G4_23_25_#5.txt,0
23-25,022019,G,12.40079,603146400,-9321179000,9340673000,-86.29772,0,G4,5,bg_no_rh/022019_G4_23_25_#5.txt,0
23-25,022019,G,9.93114,355758500,-9273807000,9280628000,-87.80312,0,G4,5,bg_no_rh/022019_G4_23_25_#5.txt,0
23-25,022019,G,7.944915,830677100,-11270200000,11300770000,-85.7846,0,G4,5,bg_no_rh/022019_G4_23_25_#5.txt,0
23-25,022019,G,6.317385,434227600,-15838390000,15844350000,-88.42957,0,G4,5,bg_no_rh/022019_G4_23_25_#5.txt,0
23-25,022019,G,3.158693,886113300,-31358650000,31371170000,-88.3814,0,G4,5,bg_no_rh/022019_G4_23_25_#5.txt,0
23-25,022019,G,2.504006,61193780,-39970000000,39970040000,-89.91228,0,G4,5,bg_no_rh/022019_G4_23_25_#5.txt,0
23-25,022019,G,1.998082,1318788000,-49315870000,49333500000,-88.46818,0,G4,5,bg_no_rh/022019_G4_23_25_#5.txt,0
23-25,022019,G,1.266892,33433600000,-86035370000,92303250000,-68.76373,0,G4,5,bg_no_rh/022019_G4_23_25_#5.txt,0
23-25,022019,G,0.999041,41632950000,-114415100000,121754300000,-70.00474,0,G4,5,bg_no_rh/022019_G4_23_25_#5.txt,0
14-19,022019,G,125953.1,4151.759,-677255.8,677268.5,-89.64877,0,G5,1,bg_no_rh/022019_G5_14_19_#1.txt,0
14-19,022019,G,100078.1,6310.713,-851273.1,851296.5,-89.57526,0,G5,1,bg_no_rh/022019_G5_14_19_#1.txt,0
14-19,022019,G,79453.13,6361.822,-1071957,1071976,-89.65997,0,G5,1,bg_no_rh/022019_G5_14_19_#1.txt,0
14-19,022019,G,63140.62,3843.305,-1342513,1342519,-89.83598,0,G5,1,bg_no_rh/022019_G5_14_19_#1.txt,0
14-19,022019,G,50203.12,8343.915,-1684394,1684415,-89.71618,0,G5,1,bg_no_rh/022019_G5_14_19_#1.txt,0
14-19,022019,G,39890.62,8555.198,-2118832,2118849,-89.76866,0,G5,1,bg_no_rh/022019_G5_14_19_#1.txt,0
14-19,022019,G,31640.63,9183.809,-2664424,2664440,-89.80251,0,G5,1,bg_no_rh/022019_G5_14_19_#1.txt,0
14-19,022019,G,25171.88,9653.81,-3374576,3374589,-89.83609,0,G5,1,bg_no_rh/022019_G5_14_19_#1.txt,0
14-19,022019,G,12609.37,92170.73,-6776353,6776980,-89.22072,0,G5,1,bg_no_rh/022019_G5_14_19_#1.txt,0
14-19,022019,G,10078.13,123431.2,-8433398,8434301,-89.16148,0,G5,1,bg_no_rh/022019_G5_14_19_#1.txt,0
14-19,022019,G,8015.625,119604.6,-10591480,10592160,-89.35301,0,G5,1,bg_no_rh/022019_G5_14_19_#1.txt,0
14-19,022019,G,6328.125,152796.3,-13374150,13375020,-89.34544,0,G5,1,bg_no_rh/022019_G5_14_19_#1.txt,0
14-19,022019,G,5015.625,128407,-16877590,16878080,-89.56409,0,G5,1,bg_no_rh/022019_G5_14_19_#1.txt,0
14-19,022019,G,3984.375,247101.3,-21225020,21226450,-89.33299,0,G5,1,bg_no_rh/022019_G5_14_19_#1.txt,0
14-19,022019,G,3170.956,66282.36,-26592270,26592350,-89.85719,0,G5,1,bg_no_rh/022019_G5_14_19_#1.txt,0
14-19,022019,G,2527.573,687027.8,-33426140,33433200,-88.82253,0,G5,1,bg_no_rh/022019_G5_14_19_#1.txt,0
14-19,022019,G,1265.625,1615582,-66763970,66783510,-88.6138,0,G5,1,bg_no_rh/022019_G5_14_19_#1.txt,0
14-19,022019,G,796.875,540324.6,-105922000,105923400,-89.70773,0,G5,1,bg_no_rh/022019_G5_14_19_#1.txt,0
14-19,022019,G,627.7902,592139.2,-134331900,134333200,-89.74744,0,G5,1,bg_no_rh/022019_G5_14_19_#1.txt,0
14-19,022019,G,505.5147,516168.8,-166909700,166910500,-89.82281,0,G5,1,bg_no_rh/022019_G5_14_19_#1.txt,0
14-19,022019,G,397.9953,1958717,-211973700,211982800,-89.47058,0,G5,1,bg_no_rh/022019_G5_14_19_#1.txt,0
14-19,022019,G,315.5048,3373980,-267002500,267023900,-89.27602,0,G5,1,bg_no_rh/022019_G5_14_19_#1.txt,0
14-19,022019,G,252.4038,2211171,-335534700,335542000,-89.62243,0,G5,1,bg_no_rh/022019_G5_14_19_#1.txt,0
14-19,022019,G,198.6229,4479273,-431695400,431718600,-89.40552,0,G5,1,bg_no_rh/022019_G5_14_19_#1.txt,0
14-19,022019,G,158.3615,8551879,-543111300,543178600,-89.09789,0,G5,1,bg_no_rh/022019_G5_14_19_#1.txt,0
